mission,id,name,disposition,period_days,radius_re,snr
Kepler,10601549,,FALSE POSITIVE,1.463773705,21.79,119.7
Kepler,10614158,,FALSE POSITIVE,4.46255312,52.74,140.9
Kepler,8505215,,FALSE POSITIVE,79.87804945,,
Kepler,10662202,,CANDIDATE,14.516741,1.45,10.1
Kepler,9008103,,CANDIDATE,20.5718107,1.34,13
Kepler,6614926,,FALSE POSITIVE,3.026764871,26.36,1561.2
Kepler,6628237,,FALSE POSITIVE,3.840130917,33.44,275.6
Kepler,6694186,,FALSE POSITIVE,5.554227226,31.71,1517.7
Kepler,6934587,,FALSE POSITIVE,1.570919281,59.12,316.9
Kepler,7219906,,FALSE POSITIVE,35.08976902,33.1,170.8
Kepler,7257373,,FALSE POSITIVE,5.233450136,70.33,3921.8
Kepler,7295570,,FALSE POSITIVE,3.6037011,66.94,33.4
Kepler,7362852,,FALSE POSITIVE,3.518356021,64.49,3217.6
Kepler,5629353,,CANDIDATE,11.867172,4.03,13.4
Kepler,5641294,,FALSE POSITIVE,2.6160943,0.81,5.6
Kepler,5738698,,FALSE POSITIVE,2.404386969,79.72,8577.4
Kepler,4078157,,CANDIDATE,142.685885,2.76,9.3
Kepler,5768927,,FALSE POSITIVE,4.390513938,41.83,290.7
Kepler,5814635,,FALSE POSITIVE,3.86963822,,
Kepler,5816144,,CANDIDATE,12.4970599,1.44,10.6
Kepler,5816144,,FALSE POSITIVE,7.384681,1.22,10.6
Kepler,10717220,Kepler-1644 b,CONFIRMED,21.0907909,1.88,19.7
Kepler,10728219,,FALSE POSITIVE,3.371796653,306.28,560.2
Kepler,10735988,,FALSE POSITIVE,1.927177921,28.94,204.7
Kepler,8112324,,FALSE POSITIVE,0.575925434,38.24,354.4
Kepler,10971944,,FALSE POSITIVE,496.17566,3.46,11.3
Kepler,10973583,,FALSE POSITIVE,6.256352128,30.76,120.4
Kepler,10989274,Kepler-1645 b,CONFIRMED,16.17803,2.25,6
Kepler,11099351,,FALSE POSITIVE,2.37795507,92.61,257.5
Kepler,11147460,,FALSE POSITIVE,2.053866175,158.25,380.5
Kepler,10662202,,FALSE POSITIVE,36.5521313,0.9,7.7
Kepler,11607193,,FALSE POSITIVE,5.177577252,73.82,23.6
Kepler,10743597,,FALSE POSITIVE,4.08029328,2.92,43.1
Kepler,4247991,Kepler-1185 b,CONFIRMED,104.3519624,1.39,15.8
Kepler,11968463,,CANDIDATE,6.06330298,1.64,13.1
Kepler,11968463,,CANDIDATE,86.431871,2.85,11.2
Kepler,11074835,,CANDIDATE,26.1152887,2.38,10.6
Kepler,8042747,,FALSE POSITIVE,469.52303,2.1,10.5
Kepler,9008737,,FALSE POSITIVE,11.83271013,1.17,12.7
Kepler,7373877,,FALSE POSITIVE,32.669962587,1.37,6.2
Kepler,5792202,,CANDIDATE,269.306232,24,18.1
Kepler,7436177,,FALSE POSITIVE,19.93364711,75.88,1863.4
Kepler,7537945,,FALSE POSITIVE,1.071911311,40.32,397.6
Kepler,7624297,,FALSE POSITIVE,18.019651402,31.77,3373.3
Kepler,8109692,,FALSE POSITIVE,117.934158,3.76,12.9
Kepler,7695093,,FALSE POSITIVE,4.032762189,35.22,1520
Kepler,7749318,,FALSE POSITIVE,2.371589507,88.22,386
Kepler,7777397,,FALSE POSITIVE,5.09112124,3.58,11.4
Kepler,5817566,,FALSE POSITIVE,4.206070484,172.66,508
Kepler,5952403,,FALSE POSITIVE,0.905677864,325.51,107.4
Kepler,6032730,,CANDIDATE,96.509214,860.3,3.8
Kepler,6116172,,CANDIDATE,69.64679311,,
Kepler,6116172,,CANDIDATE,111.65546,2121,7
Kepler,6116172,,CANDIDATE,86.13201864,,
Kepler,4150539,,FALSE POSITIVE,94.219289,2.15,37.6
Kepler,6182093,,FALSE POSITIVE,297.113395,5.37,10.1
Kepler,9839821,Kepler-1052 c,CONFIRMED,180.921729,2.3,16.2
Kepler,11252617,,FALSE POSITIVE,4.478116695,38.85,3665.4
Kepler,8245108,,FALSE POSITIVE,0.579108481,0.42,9.3
Kepler,11252617,,FALSE POSITIVE,1.27620899,1.46,11.4
Kepler,11296437,,FALSE POSITIVE,528.50344,2.2,11.7
Kepler,11296437,,CANDIDATE,47.14404783,,
Kepler,11341164,,CANDIDATE,197.05431574,,
Kepler,11462969,,CANDIDATE,406.496216,1.77,6.9
Kepler,11462969,,CANDIDATE,491.61516814,,
Kepler,7830321,,FALSE POSITIVE,2.027383251,31.12,126.1
Kepler,7841986,,FALSE POSITIVE,10.73370737,18.7,239.5
Kepler,7877820,,FALSE POSITIVE,9.449438672,60.59,231.4
Kepler,7914906,,FALSE POSITIVE,8.752913958,119.91,326.1
Kepler,5792202,,CANDIDATE,499.47338,3.71,15.7
Kepler,8019043,,FALSE POSITIVE,1.985586627,105.22,1594.1
Kepler,8023317,,FALSE POSITIVE,16.579028045,49.01,813.6
Kepler,8126531,,FALSE POSITIVE,513.42784,14.87,11.5
Kepler,8121067,,FALSE POSITIVE,2.064900876,38.19,364
Kepler,6197038,,FALSE POSITIVE,9.751720174,182.09,1767.3
Kepler,6221385,Kepler-1641 b,CONFIRMED,19.672324,4.07,20.6
Kepler,6221385,Kepler-1641 c,CONFIRMED,32.657035,3.73,17.9
Kepler,6221385,,CANDIDATE,7.3138454,2.73,9.2
Kepler,6362386,,FALSE POSITIVE,4.592401261,52.18,5784.8
Kepler,8260269,,FALSE POSITIVE,6.70995253,1.1,9.8
Kepler,6449358,,FALSE POSITIVE,5.776794344,129.2,8022.8
Kepler,6593968,,FALSE POSITIVE,23.19923256,,
Kepler,6674908,,FALSE POSITIVE,0.503199724,1.06,10.1
Kepler,11516930,,FALSE POSITIVE,4.768540307,1.84,4
Kepler,11558882,,FALSE POSITIVE,73.91858615,89.96,933.5
Kepler,11656928,,CANDIDATE,212.43503674,,
Kepler,11566064,,CANDIDATE,11.1619384,1.97,13.4
Kepler,8042835,,FALSE POSITIVE,2.38793696,25.56,41.7
Kepler,2853780,,FALSE POSITIVE,589.17968,4.91,7.7
Kepler,11656928,,CANDIDATE,76.83994597,,
Kepler,11656928,,CANDIDATE,78.86684,1.3,4.8
Kepler,11673686,,FALSE POSITIVE,4.618767943,32.36,674.9
Kepler,8153568,,FALSE POSITIVE,3.60727417,221.55,710.9
Kepler,8167938,,FALSE POSITIVE,2.565717939,180.8,45.8
Kepler,8167978,,FALSE POSITIVE,22.05274533,32.56,343.5
Kepler,8168581,,FALSE POSITIVE,2.881338104,31.58,111.3
Kepler,8230809,,FALSE POSITIVE,4.078355243,16.73,310
Kepler,8364115,,FALSE POSITIVE,7.73590441,21.3,59.5
Kepler,8458207,,FALSE POSITIVE,3.530164642,35.71,731.2
Kepler,7825899,,CANDIDATE,28.8672107,1.51,12
Kepler,6946681,,CANDIDATE,48.9528113,,
Kepler,4150624,,FALSE POSITIVE,94.225938,1.93,25.4
Kepler,6946708,,CANDIDATE,431.78556,1.36,9.4
Kepler,6967278,,FALSE POSITIVE,395.07333,230.33,16.4
Kepler,7108433,,FALSE POSITIVE,1.51918335,128.17,899.3
Kepler,7119080,,FALSE POSITIVE,13.59940118,,
Kepler,7129465,,FALSE POSITIVE,2.745910734,61.16,1550.9
Kepler,7174617,,FALSE POSITIVE,1.608363345,19.36,312.3
Kepler,11724210,,FALSE POSITIVE,5.746017234,29.32,393.9
Kepler,11775507,,CANDIDATE,144.102562,1.67,4.1
Kepler,11775507,,CANDIDATE,112.317402,1.77,7.8
Kepler,11856178,,CANDIDATE,9.13315062,1.48,23
Kepler,11867071,,FALSE POSITIVE,3.963787093,28.11,584.8
Kepler,11975363,,FALSE POSITIVE,1.759208679,66.06,1967.2
Kepler,12207117,,FALSE POSITIVE,1.6031794,,
Kepler,6768394,,CANDIDATE,335.56311,1.83,7.2
Kepler,8580438,,FALSE POSITIVE,6.496031958,32.33,1797.6
Kepler,8581232,,FALSE POSITIVE,4.012537983,9.96,166
Kepler,8655458,,FALSE POSITIVE,1.594162001,26.11,415
Kepler,8695779,,FALSE POSITIVE,10.238939876,22.09,427.6
Kepler,8953059,,FALSE POSITIVE,5.499941387,23.34,506.4
Kepler,9048145,,FALSE POSITIVE,8.667826242,37.51,4638.1
Kepler,9214712,,FALSE POSITIVE,265.2996227,33.81,616.3
Kepler,9214715,,FALSE POSITIVE,265.2999623,25.56,154.7
Kepler,7190639,,FALSE POSITIVE,98.1020983,1.97,6.9
Kepler,7198881,,FALSE POSITIVE,182.467019,3.73,12.5
Kepler,7198881,,FALSE POSITIVE,126.57837267,,
Kepler,7422883,,FALSE POSITIVE,11.41437505,44.08,34.2
Kepler,10545066,,CANDIDATE,154.607419,1.56,13.4
Kepler,7663405,,CANDIDATE,57.132855,1.81,11
Kepler,7464205,,FALSE POSITIVE,151.31847,1.13,6
Kepler,7622059,,FALSE POSITIVE,10.4032399,51.47,272.8
Kepler,12367464,,FALSE POSITIVE,1.853209359,32.99,238.9
Kepler,12470041,,FALSE POSITIVE,14.66769462,145.18,86.5
Kepler,11358389,,CANDIDATE,28.2251049,1.59,8.9
Kepler,5706595,,CANDIDATE,150.381954,2.26,7.8
Kepler,12885212,,CANDIDATE,95.906433,2.17,11
Kepler,8179286,,FALSE POSITIVE,11.4132144,1.03,10.4
Kepler,3548044,,CANDIDATE,445.21685,1.37,11.1
Kepler,2581191,,FALSE POSITIVE,172.178768,2.29,4.7
Kepler,8168187,,CANDIDATE,35.502865,2.18,11
Kepler,9221398,,FALSE POSITIVE,13.787520532,25.33,2126.1
Kepler,9411317,,FALSE POSITIVE,8.2904597,23.96,297.2
Kepler,9605514,,CANDIDATE,66.789347,2.07,9.5
Kepler,9418619,,CANDIDATE,6.150251376,100.03,471
Kepler,9532123,,FALSE POSITIVE,8.214204254,42.29,613.1
Kepler,9549471,,FALSE POSITIVE,15.71377375,10.85,98.1
Kepler,9649222,,FALSE POSITIVE,5.918619554,29.98,1117
Kepler,9664215,,FALSE POSITIVE,3.319523463,38.37,249.4
Kepler,7750740,,FALSE POSITIVE,5.874197307,59.2,2200
Kepler,7779942,,FALSE POSITIVE,19.7959731,3.47,16.6
Kepler,7835312,,CANDIDATE,29.5126153,1.84,9.4
Kepler,7835312,,FALSE POSITIVE,209.00055019,,
Kepler,7838906,,FALSE POSITIVE,5.614892073,1192.79,122.3
Kepler,7908367,Kepler-1642 b,CONFIRMED,12.2064304,5.41,16.2
Kepler,7908367,Kepler-1642 c,CONFIRMED,6.6513189,4.81,15.3
Kepler,7940533,,FALSE POSITIVE,3.905532605,21.37,350.4
Kepler,4142847,Kepler-1143 c,CONFIRMED,210.631486,3.23,25.9
Kepler,9221517,,CANDIDATE,455.27405,1.54,4.5
Kepler,11623629,,CANDIDATE,117.761,0.62,7.1
Kepler,10730703,,CANDIDATE,46.331703,1.39,9.4
Kepler,4665571,Kepler-1834 c,CONFIRMED,0.766691517,1.22,29.5
Kepler,6364215,,FALSE POSITIVE,5.2438528,1.11,17.8
Kepler,7047363,,FALSE POSITIVE,93.6273251,,
Kepler,7289317,,CANDIDATE,7.1931193,1.12,10.7
Kepler,9714358,,FALSE POSITIVE,6.474202359,28.96,1284
Kepler,9851123,,FALSE POSITIVE,8.4803048,4.13,70.1
Kepler,9966115,,FALSE POSITIVE,8.947426242,45.87,7878
Kepler,10026458,,FALSE POSITIVE,9.93443795,35.54,92.8
Kepler,10139305,,FALSE POSITIVE,2.173552528,23.51,35.9
Kepler,7375348,,CANDIDATE,47.7439509,1.74,15
Kepler,1432789,,CANDIDATE,4.57834367,1.44,11.4
Kepler,10288922,,FALSE POSITIVE,10.157715971,42.27,168
Kepler,12266636,,CANDIDATE,12.654896,1.02,10.4
Kepler,7974634,,CANDIDATE,131.258668,1.59,8.5
Kepler,8182107,,CANDIDATE,92.552007,2.1,7.3
Kepler,7974634,,CANDIDATE,75.072964,1.09,7.1
Kepler,7974634,,FALSE POSITIVE,404.701927,1.94,7.8
Kepler,8043882,,FALSE POSITIVE,0.779609509,1.07,21
Kepler,8058507,,FALSE POSITIVE,15.80529628,,
Kepler,8095099,,FALSE POSITIVE,2.103239235,64.15,3069.4
Kepler,8163784,,CANDIDATE,31.8134892,1.18,5.2
Kepler,2305866,,CANDIDATE,115.230655,4.02,21.3
Kepler,12206313,Kepler-401 d,CONFIRMED,184.262741,2.57,21.1
Kepler,5184911,,CANDIDATE,106.25976,1.5,7.7
Kepler,6436029,,CANDIDATE,505.462916,3.46,17.6
Kepler,7767162,,CANDIDATE,274.743032,2.16,12.2
Kepler,9478990,,CANDIDATE,360.477635,11943.77,7.3
Kepler,10793172,,CANDIDATE,18.0811429,0.75,5.7
Kepler,10122538,Kepler-1388 d,CONFIRMED,20.9569985,2.38,22.7
Kepler,10659313,,FALSE POSITIVE,15.249335907,45.92,635.5
Kepler,10710755,,FALSE POSITIVE,4.816610903,26.15,759.1
Kepler,10727668,,FALSE POSITIVE,2.305903447,39.04,511.7
Kepler,10735519,,FALSE POSITIVE,1.814128042,426.98,163.9
Kepler,8197767,,FALSE POSITIVE,1.247121237,18.39,92.1
Kepler,10935310,,FALSE POSITIVE,4.128795314,52,1041.8
Kepler,11021252,,FALSE POSITIVE,3.269176601,164.61,515.5
Kepler,11404644,,CANDIDATE,5.902596818,25.8,533.9
Kepler,11408935,,FALSE POSITIVE,15.995094054,17.09,2019.7
Kepler,8165617,,CANDIDATE,214.013044,1.54,9
Kepler,8181016,,FALSE POSITIVE,0.70914232,7.27,2.6
Kepler,8197761,,FALSE POSITIVE,9.86869589,21.68,15.8
Kepler,4840513,,FALSE POSITIVE,66.34455122,,
Kepler,8223568,,CANDIDATE,143.09688,1.48,6.4
Kepler,8223568,,CANDIDATE,73.4567573,,
Kepler,8265156,,FALSE POSITIVE,0.978362973,1.04,15.9
Kepler,8355178,,CANDIDATE,13.0327301,1.64,11.1
Kepler,10122538,Kepler-1388 e,CONFIRMED,37.6333868,2.25,18.6
Kepler,4770174,,CANDIDATE,31.9533679,1.65,15.2
Kepler,9838804,,CANDIDATE,458.16754,2.11,5.6
Kepler,9020114,,CANDIDATE,67.8766605,1.92,9.1
Kepler,6609270,,FALSE POSITIVE,15.0367776,8.02,10.8
Kepler,7983117,,CANDIDATE,25.0901574,1.35,12.1
Kepler,11125797,Kepler-1482 b,CONFIRMED,12.25384348,1,12.3
Kepler,9966219,,CANDIDATE,326.6708,2.2,10.8
Kepler,11974540,,CANDIDATE,143.21109362,,
Kepler,7219825,,CANDIDATE,362.97828,1.96,13
Kepler,9958962,,CANDIDATE,240.192808,2.68,12
Kepler,11519226,,FALSE POSITIVE,22.16127178,69.44,56.6
Kepler,1718189,,CANDIDATE,86.723653,1.43,9.4
Kepler,11756821,,FALSE POSITIVE,2.745121487,9.55,86.7
Kepler,11769146,,FALSE POSITIVE,282.9656538,71.61,1365.9
Kepler,11812199,,FALSE POSITIVE,37.32030954,36.96,171.3
Kepler,8263187,,CANDIDATE,36.566324,15.41,8.1
Kepler,11826400,,FALSE POSITIVE,5.889372452,50.78,4146.7
Kepler,12010534,,FALSE POSITIVE,2.581595167,40.94,338.2
Kepler,2019477,,CANDIDATE,20.5736113,3.86,12.3
Kepler,7116117,,FALSE POSITIVE,0.566801886,0.54,16.3
Kepler,7868092,,FALSE POSITIVE,180.71809,1.28,8.6
Kepler,3337061,,FALSE POSITIVE,6.5583706,39.06,18.1
Kepler,9826171,,FALSE POSITIVE,434.39148,1.59,10.4
Kepler,3936658,,FALSE POSITIVE,71.1577054,,
Kepler,4577484,,FALSE POSITIVE,73.26417,1.32,3
Kepler,4735826,Kepler-1972 c,CONFIRMED,11.3220104,0.91,8.1
Kepler,5005618,,FALSE POSITIVE,681.9363102,61.52,5388.3
Kepler,4663658,,FALSE POSITIVE,0.705891195,1,32.9
Kepler,10467815,,FALSE POSITIVE,377.88909,3.17,11.6
Kepler,10847721,,FALSE POSITIVE,199.21638,2.36,10.6
Kepler,10118942,,FALSE POSITIVE,121.70747,3.02,6.9
Kepler,9471539,,FALSE POSITIVE,273.528359,115.4,32.1
Kepler,5482603,,FALSE POSITIVE,3.88258905,0.78,13.2
Kepler,2305819,,FALSE POSITIVE,135.57186,0.83,5.7
Kepler,9518710,,CANDIDATE,0.954388314,2.27,56.3
Kepler,10284575,,FALSE POSITIVE,173.06929,30.29,19.9
Kepler,3342952,,FALSE POSITIVE,1.039046871,0.48,9.3
Kepler,10338624,,FALSE POSITIVE,0.607538435,1.34,30.4
Kepler,5307990,,FALSE POSITIVE,0.98762513,1.14,14.8
Kepler,2142501,,FALSE POSITIVE,113.0707574,,
Kepler,2713018,,FALSE POSITIVE,66.713573,0.98,6.7
Kepler,8413968,,FALSE POSITIVE,135.223193,0.92,8.9
Kepler,9008103,,FALSE POSITIVE,195.7093855,,
Kepler,4376629,,FALSE POSITIVE,27.6775212,23.04,12.3
Kepler,3958301,,FALSE POSITIVE,35.2340413,2.21,14.7
Kepler,8211605,,FALSE POSITIVE,20.9794338,24.76,32.2
Kepler,11098573,,FALSE POSITIVE,15.6937855,1.99,14.2
Kepler,7289338,,CANDIDATE,5.77451117,1.87,11.2
Kepler,9837586,,FALSE POSITIVE,20.73376301,54.58,97.3
Kepler,6021655,,FALSE POSITIVE,63.571688,2.14,5.4
Kepler,8308682,,FALSE POSITIVE,338.20075,2.08,11.1
Kepler,11442793,Kepler-90 f,CONFIRMED,124.922516,3.37,24.4
Kepler,3344427,,FALSE POSITIVE,1.303570451,235.58,573.2
Kepler,6205481,,FALSE POSITIVE,3.72277264,22.78,58.1
Kepler,4474637,,FALSE POSITIVE,3.886730304,61.58,280.6
Kepler,8435232,,FALSE POSITIVE,49.5740154,5.01,200.6
Kepler,6462874,,FALSE POSITIVE,10.42360821,1.67,18.7
Kepler,8218379,,CANDIDATE,10.1384691,0.74,9.1
Kepler,11450414,Kepler-347 d,CONFIRMED,85.517344,3.04,12.9
Kepler,5217733,,FALSE POSITIVE,161.2529031,59.07,576.6
Kepler,4150611,,FALSE POSITIVE,0.761119678,27.81,9.7
Kepler,4150611,,FALSE POSITIVE,94.212787,35.89,112.3
Kepler,5706592,,CANDIDATE,8.6040858,0.94,6.4
Kepler,5716244,,FALSE POSITIVE,1.330333096,24.3,700.5
Kepler,5725851,,FALSE POSITIVE,1.140133012,126.77,63.4
Kepler,5731312,,FALSE POSITIVE,7.946367138,36.01,1228.9
Kepler,5735878,,FALSE POSITIVE,16.832079803,61.35,5156.6
Kepler,5736461,,FALSE POSITIVE,7.346159047,44.48,2541.2
Kepler,5737869,,FALSE POSITIVE,26.2402438,1.16,7.9
Kepler,5771589,,FALSE POSITIVE,10.738427243,6.96,112.8
Kepler,8364232,,CANDIDATE,65.415183,1.31,8.9
Kepler,6670742,,CANDIDATE,72.28198,13.11,5.4
Kepler,6672229,,FALSE POSITIVE,23.832382513,63.78,2389.2
Kepler,6676725,,FALSE POSITIVE,1.428766771,1.01,3.6
Kepler,6695622,,FALSE POSITIVE,14.5567427,1.38,8.9
Kepler,6695889,,FALSE POSITIVE,1.106560721,47.63,643.6
Kepler,6697716,,FALSE POSITIVE,0.721624431,40.61,514.4
Kepler,6697976,,CANDIDATE,371.70965709,,
Kepler,6698670,,FALSE POSITIVE,10.81589054,32.48,4313.4
Kepler,7541746,,FALSE POSITIVE,4.1747072,,
Kepler,7584778,,FALSE POSITIVE,0.622303871,0.77,9.9
Kepler,7588436,,FALSE POSITIVE,23.3924063,0.84,8.1
Kepler,7592529,,CANDIDATE,75.906736,0.63,9.2
Kepler,7592922,,CANDIDATE,2.15888911,0.72,9.9
Kepler,7597703,,FALSE POSITIVE,4.608901433,48.72,2624.6
Kepler,7602351,,CANDIDATE,17.5806026,1.87,8.4
Kepler,7605600,,FALSE POSITIVE,3.326193904,14.72,502
Kepler,8312222,,FALSE POSITIVE,12.823275455,44.29,2541.7
Kepler,8314801,,FALSE POSITIVE,37.183276326,55,2648.4
Kepler,8316503,,FALSE POSITIVE,5.065329723,60.35,5497
Kepler,8330575,,FALSE POSITIVE,0.957079167,72.76,3062.6
Kepler,8345358,,FALSE POSITIVE,9.380632783,46.72,1053.1
Kepler,8358008,,FALSE POSITIVE,10.064687893,30.11,585.4
Kepler,8362974,,CANDIDATE,2.71772323,0.72,9.3
Kepler,8364119,,FALSE POSITIVE,7.73591011,50.46,3786.7
Kepler,9278021,,FALSE POSITIVE,3.359470825,129.93,504.1
Kepler,9284741,,FALSE POSITIVE,20.729255112,53.87,2957.7
Kepler,9286728,,FALSE POSITIVE,3.04459739,0.62,18.2
Kepler,9291368,,FALSE POSITIVE,3.796448299,232.39,1487.2
Kepler,9291368,,FALSE POSITIVE,3.79654367,159.34,283.7
Kepler,9291748,,FALSE POSITIVE,15.926990634,93.94,3458.3
Kepler,9301564,,CANDIDATE,23.9830523,1.17,11.3
Kepler,9304561,,FALSE POSITIVE,1.219049953,2.48,10.1
Kepler,9328852,,FALSE POSITIVE,0.64585177,51.1,808.3
Kepler,10089123,,CANDIDATE,134.413808,1.69,12.5
Kepler,10091257,,FALSE POSITIVE,1.70192371,40.15,351.1
Kepler,10093664,,FALSE POSITIVE,1.20693963,0.97,24.3
Kepler,10095512,,FALSE POSITIVE,3.008602107,56.15,502
Kepler,10098534,,FALSE POSITIVE,41.81145,1.4,5.9
Kepler,10129482,,FALSE POSITIVE,0.846291334,30.8,1049.3
Kepler,10155080,,FALSE POSITIVE,1.930451347,58.77,602.3
Kepler,10156064,,FALSE POSITIVE,2.427967843,108.33,472.8
Kepler,8555967,,CANDIDATE,347.97611,1.62,11.9
Kepler,11198723,,FALSE POSITIVE,6.840305932,62.08,2025.7
Kepler,11199725,,FALSE POSITIVE,1.032967155,21.22,8.3
Kepler,11200773,,FALSE POSITIVE,2.489550708,36.91,443.6
Kepler,11228612,,FALSE POSITIVE,2.980479588,70.52,1737.7
Kepler,11232745,,FALSE POSITIVE,4.81712182,43.45,445.3
Kepler,11233911,,FALSE POSITIVE,2.479948394,35.62,489.6
Kepler,11234677,,FALSE POSITIVE,1.58742695,37.64,1150.7
Kepler,11235323,,FALSE POSITIVE,19.668404822,42.91,1834.5
Kepler,3765917,,CANDIDATE,11.8187288,2.09,10.3
Kepler,3547760,,CANDIDATE,5.78901936,0.78,7.8
Kepler,8652360,,FALSE POSITIVE,0.968065631,0.68,14
Kepler,5476671,,FALSE POSITIVE,0.824181335,18.2,40.2
Kepler,11290515,,CANDIDATE,12.26708306,,
Kepler,4919550,,FALSE POSITIVE,2.45261841,0.69,8.8
Kepler,8216763,,CANDIDATE,6.33342309,7.62,7.5
Kepler,6767227,,CANDIDATE,5.522479,0.76,8.6
Kepler,8094120,,FALSE POSITIVE,0.706423768,1.16,15.9
Kepler,3854496,,CANDIDATE,9.4588054,1.78,8.6
Kepler,3858757,,FALSE POSITIVE,25.9534494,2.06,10.5
Kepler,3858767,,FALSE POSITIVE,3.49550335,0.66,9.6
Kepler,3858884,,FALSE POSITIVE,25.95193721,123.34,915.3
Kepler,3936061,,CANDIDATE,71.008017,1.11,6.6
Kepler,3938073,,FALSE POSITIVE,31.024310431,93.29,4403.8
Kepler,3972391,,FALSE POSITIVE,0.634131057,0.58,11.7
Kepler,3972432,,CANDIDATE,2.90805147,0.97,8.3
Kepler,3973002,,FALSE POSITIVE,1.992098705,45.85,1186
Kepler,5025217,,FALSE POSITIVE,1.78752921,5.86,16
Kepler,5025234,,FALSE POSITIVE,1.77555333,1.26,14.1
Kepler,5025294,,FALSE POSITIVE,5.462689263,36.25,82.6
Kepler,5026187,,FALSE POSITIVE,3.58966681,95.86,102.3
Kepler,5031804,,FALSE POSITIVE,1.37347867,4.25,27.2
Kepler,5031882,,FALSE POSITIVE,1.00960235,1.94,12.5
Kepler,5036516,,FALSE POSITIVE,1.060996585,64.99,339.5
Kepler,5036530,,FALSE POSITIVE,2.735152701,3.27,4.7
Kepler,5781192,,FALSE POSITIVE,9.459993213,51.89,3164.4
Kepler,5802285,,FALSE POSITIVE,1.208524388,26.71,181.3
Kepler,5802470,,FALSE POSITIVE,3.79187443,47.49,1111.9
Kepler,5807579,,FALSE POSITIVE,17.844323157,90.67,4456.6
Kepler,5809372,,FALSE POSITIVE,34.6506368,12.35,21.6
Kepler,5860347,,CANDIDATE,2.56271232,0.48,8.2
Kepler,5871918,,FALSE POSITIVE,12.643303542,34.94,2907.6
Kepler,5894825,,FALSE POSITIVE,1.36293943,31.28,15.8
Kepler,8374394,,FALSE POSITIVE,185.103836,14.63,10.9
Kepler,6706287,,FALSE POSITIVE,1.267693801,64.84,713.8
Kepler,6715997,,CANDIDATE,15.08186,0.98,7.1
Kepler,6763884,,CANDIDATE,2.44693823,0.56,9
Kepler,6766748,,FALSE POSITIVE,7.002865192,75.09,8168.6
Kepler,6768616,,CANDIDATE,13.05609,1.3,10.8
Kepler,6774408,,FALSE POSITIVE,0.85450941,0.35,9
Kepler,6778289,,FALSE POSITIVE,30.130130001,83.75,2583.7
Kepler,6781047,,FALSE POSITIVE,7.0435762,,
Kepler,6781535,,FALSE POSITIVE,9.12208711,52.66,1599.1
Kepler,8440062,,FALSE POSITIVE,366.71923,3.35,9.8
Kepler,7622072,,FALSE POSITIVE,6.373454978,51.6,258.1
Kepler,7630658,,FALSE POSITIVE,1.075577069,69.11,1589.6
Kepler,7631194,,FALSE POSITIVE,0.811390968,14.74,19.2
Kepler,7662209,,FALSE POSITIVE,14.6494599,1,7.4
Kepler,7663804,,FALSE POSITIVE,321.00742,3.7,11.1
Kepler,7668648,,FALSE POSITIVE,27.81892382,50,156.8
Kepler,7670485,,FALSE POSITIVE,8.467706136,43.98,976
Kepler,7670617,,FALSE POSITIVE,24.70361995,30.13,268.7
Kepler,8367298,,FALSE POSITIVE,5.1348689,16.17,36.1
Kepler,8374499,,FALSE POSITIVE,5.251918489,51.51,6979.7
Kepler,8378656,,FALSE POSITIVE,3.62944008,40.08,5131.4
Kepler,8378922,,FALSE POSITIVE,43.263305017,62.75,2415.6
Kepler,8379547,,FALSE POSITIVE,6.042029838,23.94,312.5
Kepler,8381592,,FALSE POSITIVE,2.892087553,47.55,563.9
Kepler,8382339,,FALSE POSITIVE,5.40597608,31.78,23.5
Kepler,8394475,,CANDIDATE,3.64049242,0.61,9.5
Kepler,8398290,,FALSE POSITIVE,0.510804497,1.58,15.4
Kepler,9328864,,FALSE POSITIVE,0.645850521,0.69,16.8
Kepler,9334490,,FALSE POSITIVE,18.84497113,5.35,79.8
Kepler,9340411,,CANDIDATE,5.1581317,2.02,13
Kepler,9344623,,FALSE POSITIVE,14.759477667,76.06,3813.5
Kepler,9353182,,FALSE POSITIVE,10.476258265,54.13,8251.5
Kepler,9357275,,FALSE POSITIVE,1.588298157,120,1071.6
Kepler,9357375,,FALSE POSITIVE,1.58826263,0.47,8.5
Kepler,9392702,,FALSE POSITIVE,3.909314318,42.54,1587.6
Kepler,9394920,,FALSE POSITIVE,1.38385822,,
Kepler,8524110,,FALSE POSITIVE,0.79708975,0.54,9.8
Kepler,10163067,,CANDIDATE,25.9136674,3.37,16.1
Kepler,10164018,,FALSE POSITIVE,8.5412411,1.4,10.7
Kepler,10189523,,FALSE POSITIVE,1.013922622,31.98,79.8
Kepler,10198109,,FALSE POSITIVE,17.918743061,56.94,4696.8
Kepler,10208759,,FALSE POSITIVE,2.287515702,86.76,3017.9
Kepler,10214328,,FALSE POSITIVE,659.2907,4.66,27
Kepler,10215422,,FALSE POSITIVE,24.847087207,52.38,6707.7
Kepler,10257903,,FALSE POSITIVE,0.85574731,,
Kepler,10258558,,FALSE POSITIVE,20.867855659,53.53,2768.6
Kepler,11240948,,FALSE POSITIVE,3.401949837,14.32,304
Kepler,11241560,,CANDIDATE,6.96197304,0.97,8.8
Kepler,11244571,,CANDIDATE,7.8935324,0.78,8.3
